id_luta;sequencia;momento;id_quem_faz;id_quem_recebe;id_acao;id_tecnica;id_direcao;id_pontuacao;id_motivo_penalizacao
7;53;0001-01-01 00:08:26.093-03:12:48 BC;2;54;44;;;;
7;54;0001-01-01 00:08:30.587-03:12:48 BC;1;;24;;;;
7;55;0001-01-01 00:08:35.579-03:12:48 BC;2;54;2;;;;
7;56;0001-01-01 00:08:41.972-03:12:48 BC;2;54;4;;;;
7;57;0001-01-01 00:08:43.536-03:12:48 BC;2;54;16;;;;
7;58;0001-01-01 00:08:46.103-03:12:48 BC;2;54;15;;;;
7;59;0001-01-01 00:08:47.878-03:12:48 BC;2;54;4;;;;
7;60;0001-01-01 00:08:59.447-03:12:48 BC;2;54;9;;;;
7;61;0001-01-01 00:09:04.969-03:12:48 BC;2;54;36;40;;;
7;62;0001-01-01 00:09:04.969-03:12:48 BC;2;54;36;7;;;
7;63;0001-01-01 00:09:04.969-03:12:48 BC;2;54;9;;;;
7;64;0001-01-01 00:09:07.476-03:12:48 BC;2;54;36;40;;;
7;65;0001-01-01 00:09:07.476-03:12:48 BC;2;54;17;7;7;;
7;66;0001-01-01 00:09:07.476-03:12:48 BC;2;54;46;;;;
7;67;0001-01-01 00:09:17.859-03:12:48 BC;2;54;46;;;;
7;68;0001-01-01 00:10:03.231-03:12:48 BC;1;;24;;;;
7;69;0001-01-01 00:10:14.676-03:12:48 BC;2;54;2;;;;
7;70;0001-01-01 00:10:24.832-03:12:48 BC;2;54;4;;;;
7;71;0001-01-01 00:10:29.913-03:12:48 BC;2;54;55;;;;
7;72;0001-01-01 00:10:31.594-03:12:48 BC;2;54;49;;;;
7;73;0001-01-01 00:10:34.737-03:12:48 BC;1;;31;;;;
7;74;0001-01-01 00:10:40.917-03:12:48 BC;2;54;2;;;;
7;75;0001-01-01 00:10:44.074-03:12:48 BC;2;54;9;;;;
7;76;0001-01-01 00:10:52.544-03:12:48 BC;2;54;17;7;7;;
7;77;0001-01-01 00:10:52.544-03:12:48 BC;2;54;9;;;;
7;78;0001-01-01 00:10:55.839-03:12:48 BC;2;54;21;;;;
7;79;0001-01-01 00:10:56.647-03:12:48 BC;1;;24;;;;
7;80;0001-01-01 00:11:47.233-03:12:48 BC;54;2;2;;;;
7;81;0001-01-01 00:11:50.855-03:12:48 BC;54;2;9;;;;
7;82;0001-01-01 00:11:53.103-03:12:48 BC;54;2;18;;;;
7;83;0001-01-01 00:11:53.216-03:12:48 BC;54;2;27;;;;
8;1;0001-01-01 00:00:02.857-03:12:48 BC;3;23;33;;;;
8;2;0001-01-01 00:00:05.91-03:12:48 BC;3;23;1;;;;
8;3;0001-01-01 00:00:09.079-03:12:48 BC;3;23;11;;;;
8;4;0001-01-01 00:00:10.733-03:12:48 BC;3;23;16;;;;
8;5;0001-01-01 00:00:22.531-03:12:48 BC;3;23;15;;;;
8;6;0001-01-01 00:00:25.946-03:12:48 BC;3;23;16;;;;
8;7;0001-01-01 00:00:30.289-03:12:48 BC;3;23;55;;;;
8;8;0001-01-01 00:00:35.345-03:12:48 BC;3;23;1;;;;
8;9;0001-01-01 00:00:39.295-03:12:48 BC;3;23;2;;;;
8;10;0001-01-01 00:00:40.253-03:12:48 BC;3;23;4;;;;
8;11;0001-01-01 00:00:52.066-03:12:48 BC;3;23;11;;;;
8;12;0001-01-01 00:00:53.742-03:12:48 BC;3;23;16;;;;
8;13;0001-01-01 00:00:56.079-03:12:48 BC;3;23;4;;;;
8;14;0001-01-01 00:01:47.525-03:12:48 BC;3;23;9;;;;
8;15;0001-01-01 00:01:49.475-03:12:48 BC;3;23;4;;;;
8;16;0001-01-01 00:01:57.322-03:12:48 BC;3;23;9;;;;
8;17;0001-01-01 00:02:02.944-03:12:48 BC;3;23;4;;;;
8;18;0001-01-01 00:02:09.266-03:12:48 BC;1;;31;;;;
8;19;0001-01-01 00:02:16.047-03:12:48 BC;3;23;2;;;;
8;20;0001-01-01 00:02:19.166-03:12:48 BC;3;23;9;;;;
8;21;0001-01-01 00:02:22.568-03:12:48 BC;3;23;4;;;;
8;22;0001-01-01 00:02:28.383-03:12:48 BC;3;23;9;;;;
8;23;0001-01-01 00:02:31.647-03:12:48 BC;3;23;4;;;;
8;24;0001-01-01 00:02:35.316-03:12:48 BC;3;23;9;;;;
8;25;0001-01-01 00:02:38.042-03:12:48 BC;3;23;4;;;;
8;26;0001-01-01 00:03:20.947-03:12:48 BC;3;23;9;;;;
8;27;0001-01-01 00:03:34.182-03:12:48 BC;3;23;42;;;;
8;28;0001-01-01 00:03:34.182-03:12:48 BC;3;23;9;;;;
8;29;0001-01-01 00:03:37.143-03:12:48 BC;3;23;17;70;6;;
8;30;0001-01-01 00:03:38.396-03:12:48 BC;1;;24;;;;
8;31;0001-01-01 00:03:46.35-03:12:48 BC;3;23;4;;;;
8;32;0001-01-01 00:03:58.757-03:12:48 BC;3;23;16;;;;
8;33;0001-01-01 00:04:01.342-03:12:48 BC;3;23;9;;;;
8;34;0001-01-01 00:04:08.639-03:12:48 BC;3;23;42;;;;
8;35;0001-01-01 00:04:08.639-03:12:48 BC;3;23;49;;;;
8;36;0001-01-01 00:04:10.292-03:12:48 BC;1;;24;;;;
8;37;0001-01-01 00:04:15.674-03:12:48 BC;3;23;4;;;;
8;38;0001-01-01 00:05:04.018-03:12:48 BC;3;23;4;;;;
8;39;0001-01-01 00:05:08.899-03:12:48 BC;3;23;9;;;;
8;40;0001-01-01 00:05:11.253-03:12:48 BC;3;23;4;;;;
8;41;0001-01-01 00:05:17.423-03:12:48 BC;3;23;9;;;;
8;42;0001-01-01 00:05:19.558-03:12:48 BC;3;23;4;;;;
8;43;0001-01-01 00:05:22.288-03:12:48 BC;3;23;9;;;;
8;44;0001-01-01 00:05:26.087-03:12:48 BC;3;23;55;;;;
8;45;0001-01-01 00:05:27.621-03:12:48 BC;3;23;9;;;;
8;46;0001-01-01 00:05:30.725-03:12:48 BC;1;;40;;;;
8;47;0001-01-01 00:05:47.873-03:12:48 BC;3;23;1;;;;
8;48;0001-01-01 00:05:49.525-03:12:48 BC;3;23;16;;;;
8;49;0001-01-01 00:05:55.231-03:12:48 BC;3;23;4;;;;
8;50;0001-01-01 00:05:59.398-03:12:48 BC;3;23;9;;;;
8;51;0001-01-01 00:06:43.097-03:12:48 BC;3;23;42;;;;
8;52;0001-01-01 00:06:44.629-03:12:48 BC;1;;24;;;;
8;53;0001-01-01 00:06:49.746-03:12:48 BC;3;23;1;;;;
8;54;0001-01-01 00:06:55.89-03:12:48 BC;3;23;9;;;;
8;55;0001-01-01 00:06:59.348-03:12:48 BC;3;23;55;;;;
8;56;0001-01-01 00:07:07.164-03:12:48 BC;3;23;42;;;;
8;57;0001-01-01 00:07:09.015-03:12:48 BC;1;;24;;;;
8;58;0001-01-01 00:07:15.647-03:12:48 BC;3;23;9;;;;
8;59;0001-01-01 00:07:26.939-03:12:48 BC;3;23;4;;;;
8;60;0001-01-01 00:07:29.378-03:12:48 BC;3;23;9;;;;
8;61;0001-01-01 00:07:31.28-03:12:48 BC;3;23;4;;;;
8;62;0001-01-01 00:07:36.273-03:12:48 BC;3;23;9;;;;
8;63;0001-01-01 00:07:39.722-03:12:48 BC;3;23;12;;;;
8;64;0001-01-01 00:08:22.085-03:12:48 BC;1;;24;;;;
8;65;0001-01-01 00:08:39.597-03:12:48 BC;3;23;4;;;;
8;66;0001-01-01 00:08:49.829-03:12:48 BC;3;23;9;;;;
8;67;0001-01-01 00:08:54.019-03:12:48 BC;3;23;49;;;;
8;68;0001-01-01 00:08:58.625-03:12:48 BC;1;;24;;;;
8;69;0001-01-01 00:09:03.354-03:12:48 BC;3;23;4;;;;
8;70;0001-01-01 00:09:07.204-03:12:48 BC;3;23;9;;;;
8;71;0001-01-01 00:09:17.836-03:12:48 BC;3;23;49;;;;
8;72;0001-01-01 00:10:01.582-03:12:48 BC;1;;24;;;;
8;73;0001-01-01 00:10:05.549-03:12:48 BC;3;23;1;;;;
8;74;0001-01-01 00:10:08.666-03:12:48 BC;3;23;9;;;;
8;75;0001-01-01 00:10:12.863-03:12:48 BC;1;;24;;;;
8;76;0001-01-01 00:10:19.225-03:12:48 BC;3;23;2;;;;
8;77;0001-01-01 00:10:20.899-03:12:48 BC;3;23;9;;;;
8;78;0001-01-01 00:10:26.399-03:12:48 BC;3;23;48;;;;
8;79;0001-01-01 00:10:29.129-03:12:48 BC;3;23;46;;;;
8;80;0001-01-01 00:10:33.939-03:12:48 BC;1;;40;;;;
8;81;0001-01-01 00:10:53.928-03:12:48 BC;3;23;4;;;;
8;82;0001-01-01 00:10:56.76-03:12:48 BC;3;23;9;;;;
8;83;0001-01-01 00:11:40.342-03:12:48 BC;3;23;4;;;;
8;84;0001-01-01 00:11:46.863-03:12:48 BC;3;23;9;;;;
8;85;0001-01-01 00:11:52.121-03:12:48 BC;1;;24;;;;
8;86;0001-01-01 00:11:56.561-03:12:48 BC;3;23;4;;;;
8;87;0001-01-01 00:11:58.641-03:12:48 BC;3;23;9;;;;
8;88;0001-01-01 00:12:01.032-03:12:48 BC;3;23;49;;;;
8;89;0001-01-01 00:12:05.242-03:12:48 BC;1;;31;;;;
8;90;0001-01-01 00:12:08.304-03:12:48 BC;3;23;27;;;;
9;1;0001-01-01 00:00:04.783-03:12:48 BC;3;54;1;;;;
9;2;0001-01-01 00:00:14.028-03:12:48 BC;3;54;4;;;;
9;3;0001-01-01 00:00:16.05-03:12:48 BC;3;54;56;;;;
9;4;0001-01-01 00:00:20.077-03:12:48 BC;3;54;4;;;;
9;5;0001-01-01 00:00:33.853-03:12:48 BC;3;54;11;;;;
9;6;0001-01-01 00:00:36.014-03:12:48 BC;3;54;4;;;;
9;7;0001-01-01 00:00:40.174-03:12:48 BC;3;54;56;;;;
9;8;0001-01-01 00:00:52.045-03:12:48 BC;3;54;1;;;;
9;9;0001-01-01 00:01:40.096-03:12:48 BC;3;54;4;;;;
9;10;0001-01-01 00:01:42.527-03:12:48 BC;3;54;16;;;;
9;11;0001-01-01 00:02:00.308-03:12:48 BC;3;54;1;;;;
9;12;0001-01-01 00:02:05.378-03:12:48 BC;3;54;11;;;;
9;13;0001-01-01 00:02:13.504-03:12:48 BC;3;54;17;78;4;;
9;14;0001-01-01 00:02:14.345-03:12:48 BC;3;54;48;;;;
9;15;0001-01-01 00:02:20.234-03:12:48 BC;1;;24;;;;
9;16;0001-01-01 00:02:32.147-03:12:48 BC;3;54;1;;;;
9;17;0001-01-01 00:03:23.09-03:12:48 BC;3;54;11;;;;
9;18;0001-01-01 00:03:27.982-03:12:48 BC;3;54;4;;;;
9;19;0001-01-01 00:03:42.7-03:12:48 BC;1;;31;;;;
9;20;0001-01-01 00:03:49.076-03:12:48 BC;3;54;4;;;;
9;21;0001-01-01 00:03:59.427-03:12:48 BC;3;54;9;;;;
9;22;0001-01-01 00:04:04.605-03:12:48 BC;3;54;1;;;;
9;23;0001-01-01 00:04:09.967-03:12:48 BC;3;54;56;;;;
9;24;0001-01-01 00:04:12.331-03:12:48 BC;3;54;17;96;6;;
9;25;0001-01-01 00:04:13.846-03:12:48 BC;3;54;45;;;;
9;26;0001-01-01 00:04:19.833-03:12:48 BC;1;;24;;;;
9;27;0001-01-01 00:05:06.465-03:12:48 BC;3;54;1;;;;
9;28;0001-01-01 00:05:11.081-03:12:48 BC;3;54;4;;;;
9;29;0001-01-01 00:05:15.246-03:12:48 BC;3;54;9;;;;
9;30;0001-01-01 00:05:19.15-03:12:48 BC;3;54;53;;;;
9;31;0001-01-01 00:05:21.88-03:12:48 BC;3;54;4;;;;
9;32;0001-01-01 00:05:32.366-03:12:48 BC;3;54;9;;;;
9;33;0001-01-01 00:05:38.209-03:12:48 BC;3;54;55;;;;
9;34;0001-01-01 00:05:45.711-03:12:48 BC;3;54;56;;;;
9;35;0001-01-01 00:05:48.835-03:12:48 BC;3;54;9;;;;
9;36;0001-01-01 00:05:53.144-03:12:48 BC;3;54;9;;;;
9;37;0001-01-01 00:05:58.513-03:12:48 BC;3;54;1;;;;
9;38;0001-01-01 00:06:44.433-03:12:48 BC;3;54;4;;;;
9;39;0001-01-01 00:06:47.822-03:12:48 BC;3;54;12;;;;
9;40;0001-01-01 00:06:58.035-03:12:48 BC;3;54;17;40;7;;
9;41;0001-01-01 00:06:58.035-03:12:48 BC;3;54;11;;;;
9;42;0001-01-01 00:07:01.258-03:12:48 BC;3;54;11;;;;
9;43;0001-01-01 00:07:07.794-03:12:48 BC;3;54;20;;;;
9;44;0001-01-01 00:07:07.794-03:12:48 BC;3;54;48;;;;
9;45;0001-01-01 00:07:10.379-03:12:48 BC;1;;24;;;;
9;46;0001-01-01 00:07:16.307-03:12:48 BC;3;54;1;;;;
9;47;0001-01-01 00:07:24.544-03:12:48 BC;3;54;4;;;;
9;48;0001-01-01 00:07:26.539-03:12:48 BC;3;54;4;;;;
9;49;0001-01-01 00:07:33.851-03:12:48 BC;3;54;11;;;;
9;50;0001-01-01 00:07:39.625-03:12:48 BC;3;54;17;63;8;;
9;51;0001-01-01 00:07:39.625-03:12:48 BC;3;54;15;;;;
9;52;0001-01-01 00:08:22.583-03:12:48 BC;3;54;20;;;;
9;53;0001-01-01 00:08:22.583-03:12:48 BC;3;54;17;38;2;1;
9;54;0001-01-01 00:08:26.779-03:12:48 BC;3;54;27;;;;
10;1;0001-01-01 00:00:01.43-03:12:48 BC;3;58;1;;;;
10;2;0001-01-01 00:00:09.25-03:12:48 BC;3;58;11;;;;
10;3;0001-01-01 00:00:11.469-03:12:48 BC;3;58;7;;;;
10;4;0001-01-01 00:00:20.369-03:12:48 BC;3;58;9;;;;
10;5;0001-01-01 00:00:25.004-03:12:48 BC;3;58;17;70;4;;
10;6;0001-01-01 00:00:25.516-03:12:48 BC;3;58;4;;;;
10;7;0001-01-01 00:00:30.978-03:12:48 BC;3;58;9;;;;
10;8;0001-01-01 00:00:32.066-03:12:48 BC;3;58;55;;;;
10;9;0001-01-01 00:00:36.193-03:12:48 BC;3;58;47;;;;
10;10;0001-01-01 00:00:39.091-03:12:48 BC;1;;24;;;;
10;11;0001-01-01 00:00:41.309-03:12:48 BC;3;58;1;;;;
10;12;0001-01-01 00:00:45.161-03:12:48 BC;3;58;9;;;;
10;13;0001-01-01 00:00:47.422-03:12:48 BC;3;58;4;;;;
10;14;0001-01-01 00:00:50.41-03:12:48 BC;3;58;4;;;;
10;15;0001-01-01 00:00:55.688-03:12:48 BC;3;58;9;;;;
10;16;0001-01-01 00:00:58.73-03:12:48 BC;3;58;4;;;;
10;17;0001-01-01 00:01:43.505-03:12:48 BC;3;58;11;;;;
10;18;0001-01-01 00:01:46.294-03:12:48 BC;3;58;4;;;;
10;19;0001-01-01 00:01:49.821-03:12:48 BC;3;58;9;;;;
10;20;0001-01-01 00:01:56.184-03:12:48 BC;3;58;4;;;;
10;21;0001-01-01 00:02:01.79-03:12:48 BC;3;58;9;;;;
10;22;0001-01-01 00:02:02.823-03:12:48 BC;3;58;36;40;;;
10;23;0001-01-01 00:02:02.823-03:12:48 BC;3;58;9;;;;
10;24;0001-01-01 00:02:10.477-03:12:48 BC;3;58;48;;;;
10;25;0001-01-01 00:02:12.164-03:12:48 BC;3;58;22;;;;
10;26;0001-01-01 00:02:14.568-03:12:48 BC;1;;24;;;;
10;27;0001-01-01 00:02:22.217-03:12:48 BC;3;58;4;;;;
10;28;0001-01-01 00:02:33.104-03:12:48 BC;3;58;9;;;;
10;29;0001-01-01 00:02:35.52-03:12:48 BC;3;58;17;22;6;;
10;30;0001-01-01 00:02:35.52-03:12:48 BC;3;58;49;;;;
10;31;0001-01-01 00:02:37.645-03:12:48 BC;1;;24;;;;
10;32;0001-01-01 00:03:24.234-03:12:48 BC;3;58;4;;;;
10;33;0001-01-01 00:03:29.777-03:12:48 BC;3;58;53;;;;
10;34;0001-01-01 00:03:29.777-03:12:48 BC;3;58;17;77;6;;
10;35;0001-01-01 00:03:31.252-03:12:48 BC;3;58;44;;;;
10;36;0001-01-01 00:03:34.826-03:12:48 BC;1;;24;;;;
10;37;0001-01-01 00:03:38.834-03:12:48 BC;1;;31;;;;
10;38;0001-01-01 00:03:40.845-03:12:48 BC;3;58;1;;;;
10;39;0001-01-01 00:03:43.166-03:12:48 BC;3;58;4;;;;
10;40;0001-01-01 00:03:46.617-03:12:48 BC;3;58;56;;;;
10;41;0001-01-01 00:03:47.994-03:12:48 BC;3;58;17;40;7;;
10;42;0001-01-01 00:03:48.473-03:12:48 BC;3;58;12;;;;
10;43;0001-01-01 00:04:01.037-03:12:48 BC;1;;24;;;;
10;44;0001-01-01 00:04:04.071-03:12:48 BC;3;58;1;;;;
10;45;0001-01-01 00:04:06.649-03:12:48 BC;3;58;4;;;;
10;46;0001-01-01 00:04:09.395-03:12:48 BC;3;58;11;;;;
10;47;0001-01-01 00:04:12.489-03:12:48 BC;3;58;9;;;;
10;48;0001-01-01 00:05:04.344-03:12:48 BC;3;58;12;;;;
10;49;0001-01-01 00:05:09.03-03:12:48 BC;3;58;20;;;;
10;50;0001-01-01 00:05:09.03-03:12:48 BC;3;58;12;;;;
10;51;0001-01-01 00:05:12.21-03:12:48 BC;3;58;55;;;;
10;52;0001-01-01 00:05:15.076-03:12:48 BC;3;58;49;;;;
10;53;0001-01-01 00:05:17.633-03:12:48 BC;1;;24;;;;
10;54;0001-01-01 00:05:25.484-03:12:48 BC;3;58;4;;;;
10;55;0001-01-01 00:05:32.012-03:12:48 BC;3;58;53;;;;
10;56;0001-01-01 00:05:48.18-03:12:48 BC;3;58;45;;;;
10;57;0001-01-01 00:05:55.668-03:12:48 BC;1;;24;;;;
10;58;0001-01-01 00:06:45.312-03:12:48 BC;3;58;4;;;;
10;59;0001-01-01 00:06:49.493-03:12:48 BC;3;58;55;;;;
10;60;0001-01-01 00:07:06.668-03:12:48 BC;3;58;4;;;;
10;61;0001-01-01 00:07:16.298-03:12:48 BC;3;58;55;;;;
10;62;0001-01-01 00:07:19.266-03:12:48 BC;3;58;9;;;;
10;63;0001-01-01 00:07:22.367-03:12:48 BC;3;58;36;69;;;
10;64;0001-01-01 00:07:22.367-03:12:48 BC;3;58;9;;;;
10;65;0001-01-01 00:07:25.791-03:12:48 BC;3;58;22;;;;
10;66;0001-01-01 00:07:28.502-03:12:48 BC;1;;40;;;;
10;67;0001-01-01 00:08:21.857-03:12:48 BC;3;58;1;;;;
10;68;0001-01-01 00:08:25.394-03:12:48 BC;3;58;4;;;;
10;69;0001-01-01 00:08:30.348-03:12:48 BC;3;58;11;;;;
10;70;0001-01-01 00:08:32.084-03:12:48 BC;3;58;4;;;;
10;71;0001-01-01 00:08:35.952-03:12:48 BC;3;58;55;;;;
10;72;0001-01-01 00:08:37.574-03:12:48 BC;3;58;53;;;;
10;73;0001-01-01 00:08:41.739-03:12:48 BC;3;58;18;;;;
10;74;0001-01-01 00:08:42.035-03:12:48 BC;3;58;22;;;;
10;75;0001-01-01 00:08:46.17-03:12:48 BC;1;;24;;;;
10;76;0001-01-01 00:08:50.826-03:12:48 BC;3;58;4;;;;
10;77;0001-01-01 00:08:55.171-03:12:48 BC;3;58;53;;;;
10;78;0001-01-01 00:08:58.066-03:12:48 BC;3;58;14;;;;
10;79;0001-01-01 00:08:58.744-03:12:48 BC;3;58;17;77;6;;
10;80;0001-01-01 00:08:59.98-03:12:48 BC;3;58;44;;;;
10;81;0001-01-01 00:09:12.944-03:12:48 BC;3;58;45;;;;
10;82;0001-01-01 00:09:15.169-03:12:48 BC;1;;24;;;;
10;83;0001-01-01 00:10:05.543-03:12:48 BC;3;58;4;;;;
10;84;0001-01-01 00:10:08.451-03:12:48 BC;3;58;9;;;;
10;85;0001-01-01 00:10:09.948-03:12:48 BC;3;58;17;63;2;;
10;86;0001-01-01 00:10:11.507-03:12:48 BC;3;58;11;;;;
10;87;0001-01-01 00:10:15.016-03:12:48 BC;3;58;56;;;;
10;88;0001-01-01 00:10:24.681-03:12:48 BC;3;58;45;;;;
10;89;0001-01-01 00:10:29.553-03:12:48 BC;1;;24;;;;
10;90;0001-01-01 00:10:35.182-03:12:48 BC;3;58;1;;;;
10;91;0001-01-01 00:10:36.785-03:12:48 BC;3;58;27;;;;
11;1;0001-01-01 00:00:01.276-03:12:48 BC;3;48;33;;;;
11;2;0001-01-01 00:00:04.028-03:12:48 BC;3;48;1;;;;
11;3;0001-01-01 00:00:08.377-03:12:48 BC;3;48;4;;;;
11;4;0001-01-01 00:00:15.114-03:12:48 BC;3;48;9;;;;
11;5;0001-01-01 00:00:16.316-03:12:48 BC;3;48;4;;;;
11;6;0001-01-01 00:00:29.566-03:12:48 BC;3;48;56;;;;
11;7;0001-01-01 00:00:34.595-03:12:48 BC;3;48;21;;;;
11;8;0001-01-01 00:00:36.219-03:12:48 BC;3;48;46;;;;
11;9;0001-01-01 00:01:52.484-03:12:48 BC;3;48;17;144;9;1;
11;10;0001-01-01 00:01:52.484-03:12:48 BC;3;48;27;;;;
12;1;0001-01-01 00:00:03.921-03:12:48 BC;3;37;4;;;;
12;2;0001-01-01 00:00:11.245-03:12:48 BC;1;;31;;;;
12;3;0001-01-01 00:00:16.284-03:12:48 BC;3;37;1;;;;
12;4;0001-01-01 00:00:21.401-03:12:48 BC;3;37;4;;;;
12;5;0001-01-01 00:00:30.297-03:12:48 BC;3;37;56;;;;
12;6;0001-01-01 00:00:35.851-03:12:48 BC;3;37;16;;;;
12;7;0001-01-01 00:00:41.111-03:12:48 BC;3;37;4;;;;
12;8;0001-01-01 00:00:44.647-03:12:48 BC;3;37;56;;;;
12;9;0001-01-01 00:00:47.379-03:12:48 BC;3;37;21;;;;
12;10;0001-01-01 00:00:47.379-03:12:48 BC;3;37;4;;;;
12;11;0001-01-01 00:00:50.872-03:12:48 BC;1;;24;;;;
12;12;0001-01-01 00:00:59.95-03:12:48 BC;3;37;1;;;;
12;13;0001-01-01 00:01:49.011-03:12:48 BC;3;37;15;;;;
12;14;0001-01-01 00:01:50.65-03:12:48 BC;3;37;15;;;;
12;15;0001-01-01 00:01:54.359-03:12:48 BC;3;37;42;;;;
12;16;0001-01-01 00:01:55.407-03:12:48 BC;1;;24;;;;
12;17;0001-01-01 00:02:03.407-03:12:48 BC;3;37;1;;;;
12;18;0001-01-01 00:02:19.026-03:12:48 BC;3;37;56;;;;
12;19;0001-01-01 00:02:26.839-03:12:48 BC;3;37;16;;;;
12;20;0001-01-01 00:02:35.538-03:12:48 BC;3;37;36;63;;;
12;21;0001-01-01 00:02:35.538-03:12:48 BC;3;37;15;;;;
12;22;0001-01-01 00:02:37.386-03:12:48 BC;1;;24;;;;
12;23;0001-01-01 00:03:27.15-03:12:48 BC;3;37;1;;;;
12;24;0001-01-01 00:03:29.575-03:12:48 BC;3;37;16;;;;
12;25;0001-01-01 00:03:37.637-03:12:48 BC;3;37;9;;;;
12;26;0001-01-01 00:03:39.513-03:12:48 BC;3;37;4;;;;
12;27;0001-01-01 00:03:49.057-03:12:48 BC;3;37;56;;;;
12;28;0001-01-01 00:03:53.132-03:12:48 BC;3;37;4;;;;
12;29;0001-01-01 00:04:00.325-03:12:48 BC;3;37;56;;;;
12;30;0001-01-01 00:04:00.325-03:12:48 BC;3;37;17;77;4;;
12;31;0001-01-01 00:04:01.283-03:12:48 BC;3;37;45;;;;
12;32;0001-01-01 00:04:04.735-03:12:48 BC;1;;24;;;;
12;33;0001-01-01 00:04:07.71-03:12:48 BC;3;37;1;;;;
12;34;0001-01-01 00:04:10.709-03:12:48 BC;3;37;4;;;;
12;35;0001-01-01 00:04:12.019-03:12:48 BC;3;37;16;;;;
12;36;0001-01-01 00:04:13.439-03:12:48 BC;3;37;4;;;;
12;37;0001-01-01 00:04:15.419-03:12:48 BC;3;37;16;;;;
12;38;0001-01-01 00:05:04.55-03:12:48 BC;3;37;4;;;;
12;39;0001-01-01 00:05:15.855-03:12:48 BC;3;37;16;;;;
12;40;0001-01-01 00:05:26.955-03:12:48 BC;3;37;21;;;;
12;41;0001-01-01 00:05:27.573-03:12:48 BC;1;;24;;;;
12;42;0001-01-01 00:05:39.358-03:12:48 BC;3;37;1;;;;
12;43;0001-01-01 00:05:41.811-03:12:48 BC;3;37;4;;;;
12;44;0001-01-01 00:05:58.302-03:12:48 BC;3;37;16;;;;
12;45;0001-01-01 00:06:42.067-03:12:48 BC;3;37;27;;;;
13;1;0001-01-01 00:00:00.402-03:12:48 BC;1;;31;;;;
13;2;0001-01-01 00:00:02.826-03:12:48 BC;3;17;1;;;;
13;3;0001-01-01 00:00:04.945-03:12:48 BC;3;17;53;;;;
13;4;0001-01-01 00:00:08.985-03:12:48 BC;3;17;4;;;;
13;5;0001-01-01 00:00:13.695-03:12:48 BC;3;17;11;;;;
13;6;0001-01-01 00:00:20.903-03:12:48 BC;3;17;55;;;;
13;7;0001-01-01 00:00:27.231-03:12:48 BC;3;17;42;;;;
13;8;0001-01-01 00:00:29.667-03:12:48 BC;3;17;47;;;;
13;9;0001-01-01 00:00:30.293-03:12:48 BC;1;;24;;;;
13;10;0001-01-01 00:00:35.744-03:12:48 BC;1;;24;;;;
13;11;0001-01-01 00:00:38.702-03:12:48 BC;1;;40;;;;
13;12;0001-01-01 00:00:59.143-03:12:48 BC;3;17;1;;;;
13;13;0001-01-01 00:01:40.759-03:12:48 BC;3;17;55;;;;
13;14;0001-01-01 00:01:43.225-03:12:48 BC;3;17;17;40;7;;
13;15;0001-01-01 00:01:43.791-03:12:48 BC;3;17;55;;;;
13;16;0001-01-01 00:01:46.6-03:12:48 BC;3;17;53;;;;
13;17;0001-01-01 00:01:48.308-03:12:48 BC;3;17;17;143;7;;
13;18;0001-01-01 00:01:49.5-03:12:48 BC;3;17;14;;;;
13;19;0001-01-01 00:01:51.265-03:12:48 BC;3;17;4;;;;
13;20;0001-01-01 00:01:57.081-03:12:48 BC;3;17;53;;;;
13;21;0001-01-01 00:01:59.041-03:12:48 BC;3;17;48;;;;
13;22;0001-01-01 00:02:03.041-03:12:48 BC;3;17;46;;;;
13;23;0001-01-01 00:02:20.626-03:12:48 BC;3;17;17;77;5;2;
13;24;0001-01-01 00:02:01.512-03:12:48 BC;3;17;46;;;;
13;25;0001-01-01 00:02:21.579-03:12:48 BC;1;;24;;;;
13;26;0001-01-01 00:02:34.634-03:12:48 BC;3;17;1;;;;
13;27;0001-01-01 00:02:39.344-03:12:48 BC;3;17;4;;;;
13;28;0001-01-01 00:02:39.826-03:12:48 BC;3;17;9;;;;
13;29;0001-01-01 00:03:20.168-03:12:48 BC;3;17;17;70;4;;
13;30;0001-01-01 00:03:21.413-03:12:48 BC;3;17;46;;;;
13;31;0001-01-01 00:03:44.476-03:12:48 BC;1;;24;;;;
13;32;0001-01-01 00:03:58.84-03:12:48 BC;3;17;1;;;;
13;33;0001-01-01 00:04:03.928-03:12:48 BC;3;17;11;;;;
13;34;0001-01-01 00:04:06.519-03:12:48 BC;3;17;53;;;;
13;35;0001-01-01 00:04:13.891-03:12:48 BC;3;17;43;;;;
13;36;0001-01-01 00:04:14.684-03:12:48 BC;3;17;45;;;;
13;37;0001-01-01 00:04:17.154-03:12:48 BC;1;;24;;;;
13;38;0001-01-01 00:05:08.98-03:12:48 BC;3;17;1;;;;
13;39;0001-01-01 00:05:11.303-03:12:48 BC;3;17;11;;;;
13;40;0001-01-01 00:05:13.879-03:12:48 BC;3;17;53;;;;
13;41;0001-01-01 00:05:26.103-03:12:48 BC;3;17;42;;;;
13;42;0001-01-01 00:05:27.017-03:12:48 BC;3;17;46;;;;
13;43;0001-01-01 00:05:51.473-03:12:48 BC;3;17;17;144;9;2;
13;44;0001-01-01 00:05:51.473-03:12:48 BC;3;17;27;;;;
14;1;0001-01-01 00:00:00.469-03:12:48 BC;1;;24;;;;
